region,county,state,risk_score,lat,lon
"Sumner County, 20.0",Sumner County,20.0,0.0138,39.8283,-98.5795
"Sumner County, 47.0",Sumner County,47.0,0.009280301630496979,39.8283,-98.5795
"Sumter County, 1.0",Sumter County,1.0,0.014744587242603302,39.8283,-98.5795
"Sumter County, 12.0",Sumter County,12.0,0.022799999999999997,39.8283,-98.5795
"Sumter County, 13.0",Sumter County,13.0,0.015258874744176865,39.8283,-98.5795
"Sumter County, 45.0",Sumter County,45.0,0.0177,39.8283,-98.5795
"Sunflower County, 28.0",Sunflower County,28.0,0.015299999999999998,39.8283,-98.5795
"Surry County, 37.0",Surry County,37.0,0.0111,39.8283,-98.5795
"Surry County, 51.0",Surry County,51.0,0.0117,39.8283,-98.5795
"Susquehanna County, 42.0",Susquehanna County,42.0,0.013200000000000002,39.8283,-98.5795
"Sussex County, 10.0",Sussex County,10.0,0.013200000000000002,39.8283,-98.5795
"Sussex County, 34.0",Sussex County,34.0,0.015600000000000001,39.8283,-98.5795
"Sussex County, 51.0",Sussex County,51.0,0.011980301700532436,39.8283,-98.5795
"Sutter County, 6.0",Sutter County,6.0,0.025630302727222443,39.8283,-98.5795
"Sutton County, 48.0",Sutton County,48.0,0.021,39.8283,-98.5795
"Suwannee County, 12.0",Suwannee County,12.0,0.015899999999999997,39.8283,-98.5795
"Swain County, 37.0",Swain County,37.0,0.010694589465856552,39.8283,-98.5795
"Sweet Grass County, 30.0",Sweet Grass County,30.0,0.008100000000000001,39.8283,-98.5795
"Sweetwater County, 56.0",Sweetwater County,56.0,0.011187447234988213,39.8283,-98.5795
"Swift County, 27.0",Swift County,27.0,0.012044587172567844,39.8283,-98.5795
"Swisher County, 48.0",Swisher County,48.0,0.015,39.8283,-98.5795
"Switzerland County, 18.0",Switzerland County,18.0,0.013501735404133797,39.8283,-98.5795
"Talbot County, 13.0",Talbot County,13.0,0.0144,39.8283,-98.5795
"Talbot County, 24.0",Talbot County,24.0,0.012,39.8283,-98.5795
"Taliaferro County, 13.0",Taliaferro County,13.0,0.011616017669439316,39.8283,-98.5795
"Talladega County, 1.0",Talladega County,1.0,0.010694589465856552,39.8283,-98.5795
"Tallahatchie County, 28.0",Tallahatchie County,28.0,0.012299999999999998,39.8283,-98.5795
"Tallapoosa County, 1.0",Tallapoosa County,1.0,0.010716019198298454,39.8283,-98.5795
"Tama County, 19.0",Tama County,19.0,0.0141,39.8283,-98.5795
"Taney County, 29.0",Taney County,29.0,0.017208877950906754,39.8283,-98.5795
"Tangipahoa Parish, 22.0",Tangipahoa Parish,22.0,0.015408863313496113,39.8283,-98.5795
"Taos County, 35.0",Taos County,35.0,0.014487452805042267,39.8283,-98.5795
"Tarrant County, 48.0",Tarrant County,48.0,0.012899999999999998,39.8283,-98.5795
"Tate County, 28.0",Tate County,28.0,0.012299999999999998,39.8283,-98.5795
"Tattnall County, 13.0",Tattnall County,13.0,0.0111,39.8283,-98.5795
"Taylor County, 12.0",Taylor County,12.0,0.0225,39.8283,-98.5795
"Taylor County, 13.0",Taylor County,13.0,0.0138,39.8283,-98.5795
"Taylor County, 19.0",Taylor County,19.0,0.0084,39.8283,-98.5795
"Taylor County, 21.0",Taylor County,21.0,0.01660887338221073,39.8283,-98.5795
"Taylor County, 48.0",Taylor County,48.0,0.0117,39.8283,-98.5795
"Taylor County, 54.0",Taylor County,54.0,0.013200000000000002,39.8283,-98.5795
"Taylor County, 55.0",Taylor County,55.0,0.01116601750254631,39.8283,-98.5795
"Tazewell County, 17.0",Tazewell County,17.0,0.0138,39.8283,-98.5795
"Tazewell County, 51.0",Tazewell County,51.0,0.0165,39.8283,-98.5795
"Tehama County, 6.0",Tehama County,6.0,0.01965172588825226,39.8283,-98.5795
"Telfair County, 13.0",Telfair County,13.0,0.015494582243263721,39.8283,-98.5795
"Teller County, 8.0",Teller County,8.0,0.01339458767324686,39.8283,-98.5795
"Tensas Parish, 22.0",Tensas Parish,22.0,0.02398030459880829,39.8283,-98.5795
"Terrebonne Parish, 22.0",Terrebonne Parish,22.0,0.012194589711725712,39.8283,-98.5795
"Terrell County, 13.0",Terrell County,13.0,0.0165,39.8283,-98.5795
"Terrell County, 48.0",Terrell County,48.0,0.0117,39.8283,-98.5795
"Terry County, 48.0",Terry County,48.0,0.0141,39.8283,-98.5795
"Teton County, 16.0",Teton County,16.0,0.007758875377476215,39.8283,-98.5795
"Teton County, 30.0",Teton County,30.0,0.0078000000000000005,39.8283,-98.5795
"Teton County, 56.0",Teton County,56.0,0.0073517258279025555,39.8283,-98.5795
"Texas County, 29.0",Texas County,29.0,0.015899999999999997,39.8283,-98.5795
"Texas County, 40.0",Texas County,40.0,0.005723158363252878,39.8283,-98.5795
"Thayer County, 31.0",Thayer County,31.0,0.007801724597811699,39.8283,-98.5795
"Thomas County, 13.0",Thomas County,13.0,0.0108,39.8283,-98.5795
"Thomas County, 20.0",Thomas County,20.0,0.0093,39.8283,-98.5795
"Thomas County, 31.0",Thomas County,31.0,0.0144,39.8283,-98.5795
"Throckmorton County, 48.0",Throckmorton County,48.0,0.0138,39.8283,-98.5795
"Thurston County, 31.0",Thurston County,31.0,0.0093,39.8283,-98.5795
"Thurston County, 53.0",Thurston County,53.0,0.0135,39.8283,-98.5795
"Tift County, 13.0",Tift County,13.0,0.0102,39.8283,-98.5795
"Tillamook County, 41.0",Tillamook County,41.0,0.015899999999999997,39.8283,-98.5795
"Tillman County, 40.0",Tillman County,40.0,0.01172315888106823,39.8283,-98.5795
"Tioga County, 36.0",Tioga County,36.0,0.0108,39.8283,-98.5795
"Tioga County, 42.0",Tioga County,42.0,0.0147,39.8283,-98.5795
"Tippah County, 28.0",Tippah County,28.0,0.0117,39.8283,-98.5795
"Tippecanoe County, 18.0",Tippecanoe County,18.0,0.012,39.8283,-98.5795
"Tipton County, 18.0",Tipton County,18.0,0.012923158705234528,39.8283,-98.5795
"Tipton County, 47.0",Tipton County,47.0,0.012066017836332321,39.8283,-98.5795
"Tishomingo County, 28.0",Tishomingo County,28.0,0.012899999999999998,39.8283,-98.5795
"Titus County, 48.0",Titus County,48.0,0.0126,39.8283,-98.5795
"Toa Alta Municipio, 72.0",Toa Alta Municipio,72.0,0.0126,39.8283,-98.5795
"Toa Baja Municipio, 72.0",Toa Baja Municipio,72.0,0.0117,39.8283,-98.5795
"Todd County, 21.0",Todd County,21.0,0.0136945815756917,39.8283,-98.5795
"Todd County, 27.0",Todd County,27.0,0.0147,39.8283,-98.5795
"Todd County, 46.0",Todd County,46.0,0.0216,39.8283,-98.5795
"Tom Green County, 48.0",Tom Green County,48.0,0.0111,39.8283,-98.5795
"Tompkins County, 36.0",Tompkins County,36.0,0.0117,39.8283,-98.5795
"Tooele County, 49.0",Tooele County,49.0,0.012299999999999998,39.8283,-98.5795
"Toole County, 30.0",Toole County,30.0,0.0075,39.8283,-98.5795
"Toombs County, 13.0",Toombs County,13.0,0.0135,39.8283,-98.5795
"Torrance County, 35.0",Torrance County,35.0,0.01660887338221073,39.8283,-98.5795
"Towner County, 38.0",Towner County,38.0,0.00850886944681406,39.8283,-98.5795
"Towns County, 13.0",Towns County,13.0,0.01112315896898508,39.8283,-98.5795
"Traill County, 38.0",Traill County,38.0,0.007523161359131336,39.8283,-98.5795
"Transylvania County, 37.0",Transylvania County,37.0,0.0111,39.8283,-98.5795
"Traverse County, 27.0",Traverse County,27.0,0.0099,39.8283,-98.5795
"Travis County, 48.0",Travis County,48.0,0.011399999999999999,39.8283,-98.5795
"Treasure County, 30.0",Treasure County,30.0,0.0069,39.8283,-98.5795
"Trego County, 20.0",Trego County,20.0,0.015600000000000001,39.8283,-98.5795
"Trempealeau County, 55.0",Trempealeau County,55.0,0.00998744461685419,39.8283,-98.5795
"Treutlen County, 13.0",Treutlen County,13.0,0.014166010543704033,39.8283,-98.5795
"Trigg County, 21.0",Trigg County,21.0,0.016158873215317726,39.8283,-98.5795
"Trimble County, 21.0",Trimble County,21.0,0.014573151245713234,39.8283,-98.5795
"Trinity County, 48.0",Trinity County,48.0,0.018,39.8283,-98.5795
"Trinity County, 6.0",Trinity County,6.0,0.017830297350883484,39.8283,-98.5795
"Tripp County, 46.0",Tripp County,46.0,0.0054,39.8283,-98.5795
"Troup County, 13.0",Troup County,13.0,0.009816018864512444,39.8283,-98.5795
"Trousdale County, 47.0",Trousdale County,47.0,0.009494587779045105,39.8283,-98.5795
"Trujillo Alto Municipio, 72.0",Trujillo Alto Municipio,72.0,0.0075,39.8283,-98.5795
"Trumbull County, 39.0",Trumbull County,39.0,0.0186,39.8283,-98.5795
"Tucker County, 54.0",Tucker County,54.0,0.0108,39.8283,-98.5795
"Tulare County, 6.0",Tulare County,6.0,0.03160885348916054,39.8283,-98.5795
"Tulsa County, 40.0",Tulsa County,40.0,0.0102,39.8283,-98.5795
"Tunica County, 28.0",Tunica County,28.0,0.015580300241708755,39.8283,-98.5795
"Tuolumne County, 6.0",Tuolumne County,6.0,0.0165,39.8283,-98.5795
"Turner County, 13.0",Turner County,13.0,0.013051735237240791,39.8283,-98.5795
"Turner County, 46.0",Turner County,46.0,0.005423158407211304,39.8283,-98.5795
"Tuscaloosa County, 1.0",Tuscaloosa County,1.0,0.009944586083292961,39.8283,-98.5795
"Tuscarawas County, 39.0",Tuscarawas County,39.0,0.0138,39.8283,-98.5795
"Tuscola County, 26.0",Tuscola County,26.0,0.0207,39.8283,-98.5795
"Twiggs County, 13.0",Twiggs County,13.0,0.015344591811299324,39.8283,-98.5795
"Twin Falls County, 16.0",Twin Falls County,16.0,0.01078030001372099,39.8283,-98.5795
"Tyler County, 48.0",Tyler County,48.0,0.0201,39.8283,-98.5795
"Tyler County, 54.0",Tyler County,54.0,0.01660887338221073,39.8283,-98.5795
"Tyrrell County, 37.0",Tyrrell County,37.0,0.013887446373701096,39.8283,-98.5795
"Uinta County, 56.0",Uinta County,56.0,0.010758877731859684,39.8283,-98.5795
"Uintah County, 49.0",Uintah County,49.0,0.011399999999999999,39.8283,-98.5795
"Ulster County, 36.0",Ulster County,36.0,0.012,39.8283,-98.5795
"Umatilla County, 41.0",Umatilla County,41.0,0.0165,39.8283,-98.5795
"Unicoi County, 47.0",Unicoi County,47.0,0.014680299907922745,39.8283,-98.5795
"Union County, 12.0",Union County,12.0,0.0174,39.8283,-98.5795
"Union County, 13.0",Union County,13.0,0.012,39.8283,-98.5795
"Union County, 17.0",Union County,17.0,0.0135,39.8283,-98.5795
"Union County, 18.0",Union County,18.0,0.008958869613707066,39.8283,-98.5795
"Union County, 19.0",Union County,19.0,0.011399999999999999,39.8283,-98.5795
"Union County, 21.0",Union County,21.0,0.014058874920010567,39.8283,-98.5795
"Union County, 28.0",Union County,28.0,0.0105,39.8283,-98.5795
"Union County, 34.0",Union County,34.0,0.0183,39.8283,-98.5795
"Union County, 35.0",Union County,35.0,0.011444581672549248,39.8283,-98.5795
"Union County, 37.0",Union County,37.0,0.0108,39.8283,-98.5795
"Union County, 39.0",Union County,39.0,0.012,39.8283,-98.5795
"Union County, 41.0",Union County,41.0,0.015899999999999997,39.8283,-98.5795
"Union County, 42.0",Union County,42.0,0.0147,39.8283,-98.5795
"Union County, 45.0",Union County,45.0,0.0189,39.8283,-98.5795
"Union County, 46.0",Union County,46.0,0.0069,39.8283,-98.5795
"Union County, 47.0",Union County,47.0,0.011530301533639431,39.8283,-98.5795
"Union County, 5.0",Union County,5.0,0.0168,39.8283,-98.5795
"Union Parish, 22.0",Union Parish,22.0,0.016437441110610962,39.8283,-98.5795
"Upshur County, 48.0",Upshur County,48.0,0.0147,39.8283,-98.5795
"Upshur County, 54.0",Upshur County,54.0,0.0138,39.8283,-98.5795
"Upson County, 13.0",Upson County,13.0,0.01112315896898508,39.8283,-98.5795
"Upton County, 48.0",Upton County,48.0,0.004844586830586195,39.8283,-98.5795
"Utah County, 49.0",Utah County,49.0,0.0117,39.8283,-98.5795
"Utuado Municipio, 72.0",Utuado Municipio,72.0,0.024599999999999997,39.8283,-98.5795
"Uvalde County, 48.0",Uvalde County,48.0,0.0141,39.8283,-98.5795
"Val Verde County, 48.0",Val Verde County,48.0,0.015966013073921204,39.8283,-98.5795
"Valencia County, 35.0",Valencia County,35.0,0.013908876106142998,39.8283,-98.5795
"Valley County, 16.0",Valley County,16.0,0.01339458767324686,39.8283,-98.5795
"Valley County, 30.0",Valley County,30.0,0.007737447042018175,39.8283,-98.5795
"Valley County, 31.0",Valley County,31.0,0.007480302359908819,39.8283,-98.5795
"Van Buren County, 19.0",Van Buren County,19.0,0.012,39.8283,-98.5795
"Van Buren County, 26.0",Van Buren County,26.0,0.01772315241396427,39.8283,-98.5795
"Van Buren County, 47.0",Van Buren County,47.0,0.01116601750254631,39.8283,-98.5795
"Van Buren County, 5.0",Van Buren County,5.0,0.015,39.8283,-98.5795
"Van Wert County, 39.0",Van Wert County,39.0,0.0135,39.8283,-98.5795
"Van Zandt County, 48.0",Van Zandt County,48.0,0.0138,39.8283,-98.5795
"Vance County, 37.0",Vance County,37.0,0.0147,39.8283,-98.5795
"Vanderburgh County, 18.0",Vanderburgh County,18.0,0.011637447401881218,39.8283,-98.5795
"Vega Alta Municipio, 72.0",Vega Alta Municipio,72.0,0.0141,39.8283,-98.5795
"Vega Baja Municipio, 72.0",Vega Baja Municipio,72.0,0.0192,39.8283,-98.5795
"Venango County, 42.0",Venango County,42.0,0.0147,39.8283,-98.5795
"Ventura County, 6.0",Ventura County,6.0,0.015600000000000001,39.8283,-98.5795
"Vermilion County, 17.0",Vermilion County,17.0,0.0186,39.8283,-98.5795
"Vermilion Parish, 22.0",Vermilion Parish,22.0,0.012837440706789494,39.8283,-98.5795
"Vermillion County, 18.0",Vermillion County,18.0,0.013844587840139866,39.8283,-98.5795
"Vernon County, 29.0",Vernon County,29.0,0.013200000000000002,39.8283,-98.5795
"Vernon County, 55.0",Vernon County,55.0,0.009151725098490715,39.8283,-98.5795
"Vernon Parish, 22.0",Vernon Parish,22.0,0.01579459197819233,39.8283,-98.5795
"Victoria County, 48.0",Victoria County,48.0,0.0147,39.8283,-98.5795
"Vieques Municipio, 72.0",Vieques Municipio,72.0,0.0141,39.8283,-98.5795
"Vigo County, 18.0",Vigo County,18.0,0.012794582173228264,39.8283,-98.5795
"Vilas County, 55.0",Vilas County,55.0,0.011680304072797298,39.8283,-98.5795
"Villalba Municipio, 72.0",Villalba Municipio,72.0,0.027900000000000005,39.8283,-98.5795
"Vinton County, 39.0",Vinton County,39.0,0.0186,39.8283,-98.5795
"Virginia Beach City, 51.0",Virginia Beach City,51.0,0.0105,39.8283,-98.5795
"Volusia County, 12.0",Volusia County,12.0,0.015,39.8283,-98.5795
"Wabash County, 17.0",Wabash County,17.0,0.0126,39.8283,-98.5795
"Wabash County, 18.0",Wabash County,18.0,0.01191601250320673,39.8283,-98.5795
"Wabasha County, 27.0",Wabasha County,27.0,0.0096,39.8283,-98.5795
"Wabaunsee County, 20.0",Wabaunsee County,20.0,0.011787442490458488,39.8283,-98.5795
"Wadena County, 27.0",Wadena County,27.0,0.016200000000000003,39.8283,-98.5795
"Wagoner County, 40.0",Wagoner County,40.0,0.0096,39.8283,-98.5795
"Wahkiakum County, 53.0",Wahkiakum County,53.0,0.021299999999999996,39.8283,-98.5795
"Wake County, 37.0",Wake County,37.0,0.0105,39.8283,-98.5795
"Wakulla County, 12.0",Wakulla County,12.0,0.0117,39.8283,-98.5795
"Waldo County, 23.0",Waldo County,23.0,0.010994581505656242,39.8283,-98.5795
"Walker County, 1.0",Walker County,1.0,0.009473158977925777,39.8283,-98.5795
"Walker County, 13.0",Walker County,13.0,0.0102,39.8283,-98.5795
"Walker County, 48.0",Walker County,48.0,0.0147,39.8283,-98.5795
"Walla Walla County, 53.0",Walla Walla County,53.0,0.0126,39.8283,-98.5795
"Wallace County, 20.0",Wallace County,20.0,0.012299999999999998,39.8283,-98.5795
"Waller County, 48.0",Waller County,48.0,0.0171,39.8283,-98.5795
"Wallowa County, 41.0",Wallowa County,41.0,0.015301735140383244,39.8283,-98.5795
"Walsh County, 38.0",Walsh County,38.0,0.009901728481054306,39.8283,-98.5795
"Walthall County, 28.0",Walthall County,28.0,0.015299999999999998,39.8283,-98.5795
"Walton County, 12.0",Walton County,12.0,0.0126,39.8283,-98.5795
"Walton County, 13.0",Walton County,13.0,0.009944586083292961,39.8283,-98.5795
"Walworth County, 46.0",Walworth County,46.0,0.007523161359131336,39.8283,-98.5795
"Walworth County, 55.0",Walworth County,55.0,0.0087,39.8283,-98.5795
"Wapello County, 19.0",Wapello County,19.0,0.0171,39.8283,-98.5795
"Ward County, 38.0",Ward County,38.0,0.0075660208240151405,39.8283,-98.5795
"Ward County, 48.0",Ward County,48.0,0.0108,39.8283,-98.5795
"Ware County, 13.0",Ware County,13.0,0.013308871537446976,39.8283,-98.5795
"Warren County, 13.0",Warren County,13.0,0.01380173023790121,39.8283,-98.5795
"Warren County, 17.0",Warren County,17.0,0.0138,39.8283,-98.5795
"Warren County, 18.0",Warren County,18.0,0.010330301709473133,39.8283,-98.5795
"Warren County, 19.0",Warren County,19.0,0.0102,39.8283,-98.5795
"Warren County, 21.0",Warren County,21.0,0.014058874920010567,39.8283,-98.5795
"Warren County, 28.0",Warren County,28.0,0.0141,39.8283,-98.5795
"Warren County, 29.0",Warren County,29.0,0.012299999999999998,39.8283,-98.5795
"Warren County, 34.0",Warren County,34.0,0.016200000000000003,39.8283,-98.5795
"Warren County, 36.0",Warren County,36.0,0.010866014286875725,39.8283,-98.5795
"Warren County, 37.0",Warren County,37.0,0.015600000000000001,39.8283,-98.5795
"Warren County, 39.0",Warren County,39.0,0.0135,39.8283,-98.5795
"Warren County, 42.0",Warren County,42.0,0.0147,39.8283,-98.5795
"Warren County, 47.0",Warren County,47.0,0.012387440539896488,39.8283,-98.5795
"Warren County, 51.0",Warren County,51.0,0.0108,39.8283,-98.5795
"Warrick County, 18.0",Warrick County,18.0,0.010351728647947311,39.8283,-98.5795
"Wasatch County, 49.0",Wasatch County,49.0,0.0093,39.8283,-98.5795
"Wasco County, 41.0",Wasco County,41.0,0.0168,39.8283,-98.5795
"Waseca County, 27.0",Waseca County,27.0,0.0138,39.8283,-98.5795
"Washakie County, 56.0",Washakie County,56.0,0.010287449695169926,39.8283,-98.5795
"Washburn County, 55.0",Washburn County,55.0,0.01262315921485424,39.8283,-98.5795
"Washington County, 1.0",Washington County,1.0,0.010758877731859684,39.8283,-98.5795
"Washington County, 12.0",Washington County,12.0,0.0165,39.8283,-98.5795
"Washington County, 13.0",Washington County,13.0,0.012601732276380062,39.8283,-98.5795
"Washington County, 16.0",Washington County,16.0,0.013630293309688568,39.8283,-98.5795
"Washington County, 17.0",Washington County,17.0,0.0108,39.8283,-98.5795
"Washington County, 18.0",Washington County,18.0,0.011466012336313725,39.8283,-98.5795
"Washington County, 19.0",Washington County,19.0,0.0087,39.8283,-98.5795
"Washington County, 20.0",Washington County,20.0,0.0111,39.8283,-98.5795
"Washington County, 21.0",Washington County,21.0,0.01343744620680809,39.8283,-98.5795
"Washington County, 23.0",Washington County,23.0,0.014980293810367584,39.8283,-98.5795
"Washington County, 24.0",Washington County,24.0,0.0141,39.8283,-98.5795
"Washington County, 27.0",Washington County,27.0,0.0117,39.8283,-98.5795
"Washington County, 28.0",Washington County,28.0,0.0171,39.8283,-98.5795
"Washington County, 29.0",Washington County,29.0,0.015299999999999998,39.8283,-98.5795
"Washington County, 31.0",Washington County,31.0,0.008037448860704899,39.8283,-98.5795
"Washington County, 36.0",Washington County,36.0,0.0102,39.8283,-98.5795
"Washington County, 37.0",Washington County,37.0,0.015600000000000001,39.8283,-98.5795
"Washington County, 39.0",Washington County,39.0,0.015666015446186066,39.8283,-98.5795
"Washington County, 40.0",Washington County,40.0,0.0111,39.8283,-98.5795
"Washington County, 41.0",Washington County,41.0,0.015899999999999997,39.8283,-98.5795
"Washington County, 42.0",Washington County,42.0,0.0138,39.8283,-98.5795
"Washington County, 44.0",Washington County,44.0,0.011487443000078201,39.8283,-98.5795
"Washington County, 47.0",Washington County,47.0,0.01054458413273096,39.8283,-98.5795
"Washington County, 48.0",Washington County,48.0,0.012899999999999998,39.8283,-98.5795
"Washington County, 49.0",Washington County,49.0,0.011399999999999999,39.8283,-98.5795
"Washington County, 5.0",Washington County,5.0,0.0099,39.8283,-98.5795
"Washington County, 50.0",Washington County,50.0,0.007716016378253698,39.8283,-98.5795
"Washington County, 51.0",Washington County,51.0,0.011399999999999999,39.8283,-98.5795
"Washington County, 55.0",Washington County,55.0,0.0087,39.8283,-98.5795
